7828662	52929	3.6251
7307297	27488	4.08887
2927689	13702	3.51976
3927035	76665	3.09647
9630514	63581	3.8686
1217743	20355	3.39655
1883859	65564	3.37911
1423115	34693	3.84914
4562319	13939	3.85228
2660544	41896	3.31306
3630080	26985	3.33775
785931	41318	3.92864
7336852	98161	3.82616
7449956	17759	3.51854
8847012	92911	3.91369
8722357	24424	3.61525
3849997	15465	3.64115
5348347	15660	3.8865
9077416	90019	4.0932
2510321	40741	3.99319
8585164	99371	3.17523
9191435	53065	3.67051
3309100	60374	3.80828
939592	23543	3.21591
8855401	73514	3.59124
7415646	41223	4.04218
5580773	58530	3.88265
7672169	21956	4.29335
5260455	28182	3.53956
3552485	13976	3.95967
7220485	62274	3.35246
6681603	89385	3.77304
1292168	42357	4.16519
8028515	41183	3.48113
1895030	76380	3.54942
9690441	35059	3.54077
3698154	12067	3.84948
7310059	42469	4.14992
8911913	69689	3.96075
3552485	23564	3.69838
3980575	90801	3.46908
4900053	39739	3.83475
9072269	76460	3.68213
3755320	13981	3.98501
9933589	75982	3.82855
8621711	13967	3.3009
4697588	22303	3.74472
2170150	46803	4.13182
3972038	46283	3.66324
2293348	83517	3.24823
7454484	68614	3.48562
1999185	71359	3.62686
6137820	81117	3.8038
4453979	73651	3.88597
8814899	59118	3.51595
4892401	88539	3.94695
6560903	29789	3.57558
377950	38676	3.62027
2903186	97562	4.0981
1957429	39732	3.49202
3960485	28929	3.72188
4336099	46461	3.91462
8830240	15686	3.90025
2356430	60580	3.36421
4422999	75948	4.16361
3982352	85532	3.38046
4594700	77104	3.59558
8786655	10503	3.38468
9327558	50420	3.40614
2372857	77083	3.80536
170220	84514	3.96011
9105565	45647	3.61711
3379860	41805	4.09408
1651317	28717	3.82247
6739344	35580	3.9395
6365492	24205	4.07323
913712	83645	3.49873
2305307	53432	3.61387
2064791	79417	3.83431
8233787	95251	3.63998
6137820	32402	3.80656
5079296	57329	3.5747
2627298	22251	2.9586
2596786	28008	3.44812
6239446	89107	3.90343
2559058	51339	3.30585
6670811	22657	3.56687
5932699	85442	3.54799
3980575	59306	3.47636
4174220	98200	3.91837
1161364	82778	3.65329
8376709	86026	4.05266
1541314	39393	3.96041
4616603	15857	3.83453
5107339	71119	3.45022
4482970	71787	4.22579
7461832	61850	3.46913
8748971	77104	3.72589
5562282	72484	3.44546
1523724	19468	3.48486
9365355	34375	3.94223
3760681	41805	4.09406
9049154	66147	3.61103
9423779	46882	3.89271
8070779	30578	3.35753
9710637	68762	3.79864
7266111	16101	3.81465
4418178	10641	3.49464
2316984	80901	4.19861
1074213	97887	3.99491
8009004	72731	3.93808
7819188	14013	3.40181
8292680	39679	3.72251
8588661	67196	3.31974
2961053	51887	3.89934
1223508	79873	3.57795
4155365	72413	3.71696
6066605	90019	4.1233
5602499	42876	3.97099
2771089	75507	3.74819
2411251	57453	3.12605
6339570	73762	3.81108
1339135	17213	3.88427
7630002	44444	3.79127
9616896	99897	3.62344
1850813	61365	3.80784
8729921	43898	3.22132
7532430	78216	3.49016
3349055	97742	3.33475
4409398	60132	3.61961
7418234	39069	3.57379
9132673	47961	3.98017
7647641	44444	3.9683
2376643	95907	3.81137
2401620	74536	3.83032
4824638	94913	3.51159
9270531	58060	3.63303
3348362	97981	2.66826
2749592	92766	3.68093
8302065	91637	3.76493
2527463	15682	3.32735
2810916	24096	3.37178
8786088	61939	3.4434
1371315	23533	3.86191
9512168	58417	3.38049
1088657	57377	3.53717
7611687	39739	3.83043
8375366	42936	3.7788
7530246	46410	3.48082
9072269	42526	3.90438
6353470	84680	3.13165
3341800	32572	3.84676
4656269	50276	3.48021
6681603	40741	3.99161
2596786	69857	3.72189
2377066	64583	3.75547
6613546	97887	3.84052
3977348	37998	4.12692
2681268	79847	3.49195
5465510	35096	3.91535
6348812	71212	3.68922
8325301	36813	3.99088
4637091	66147	3.97781
7976936	44450	3.80805
2033353	69412	3.5246
9132673	68319	3.66456
8225902	79015	3.87491
7251214	48092	3.68968
9767592	89602	3.53157
6485881	99126	3.30853
9971387	43826	4.09435
4841771	70100	3.89994
2015290	36032	3.38654
4915814	98580	3.91037
4418178	53727	3.51805
4032613	44132	3.88691
1731118	45161	3.33901
4290850	90841	3.55261
4917405	37998	4.22178
4562576	14471	4.15311
7444723	80839	3.75787
8299288	70358	3.22936
3690891	88184	3.55783
1161364	62906	3.40283
5457799	12320	3.40434
2377066	45408	3.60223
5405100	15660	3.58266
5430511	40192	3.43407
8725544	16774	3.59221
9598141	96566	3.82391
5491549	30157	3.50026
6596191	72024	3.12713
8145147	48291	3.68553
2710939	40101	3.45785
4525477	71964	3.78965
4125439	33401	3.536
9535588	56798	3.52549
8530726	72731	3.75508
5527376	96469	4.01852
1307816	42231	3.57845
2142225	40755	3.89001
1673923	97624	3.63875
1887665	22728	3.33717
7245455	93016	3.95019
5821262	38640	3.49074
7241679	86588	3.68297
2952843	47961	3.86399
9360524	87048	3.19297
5113260	24757	3.7341
9472976	60888	3.94053
7201127	51425	3.69205
9222467	73873	3.91718
5152644	65716	3.77281
5801644	93268	3.91506
8658171	74794	3.77975
1699784	70131	3.92804
6928375	62865	3.66479
3349055	42876	3.72662
8072668	49502	3.87357
2858003	28929	3.66197
9329424	70532	3.60547
5364161	10596	3.85931
9598141	55389	3.87785
4099135	39739	3.93396
2812982	37078	3.8587
6872259	16241	3.69828
7699831	51394	3.33871
6329864	72358	4.00316
2199891	19534	3.47347
1879941	99853	3.43616
4066768	78768	3.94019
2875448	64455	3.5842
8918210	46283	3.62562
3084615	15409	4.09
3537871	84619	3.37458
3972127	72358	3.96113
8271225	98200	4.27162
3986877	43868	3.65291
5700068	79349	3.39428
4534740	86893	4.01303
4842531	15682	3.52381
6985684	54412	3.47523
9858555	54636	3.17136
7134035	27556	3.54752
3079606	48103	3.6557
5088027	65710	3.41186
1731118	20026	3.53689
5444839	40421	4.07976
1283209	60580	3.44298
3135307	72491	3.87578
5258609	30039	3.45206
4284947	20166	3.73298
7458945	90019	4.04434
1280467	60318	3.68324
8800630	44817	3.71447
4293177	63949	3.10169
6528232	90334	3.70063
6721854	17597	3.85209
6007925	57557	3.11524
8013904	45383	3.72096
2502260	20695	3.71956
4336277	20197	3.53566
5827723	65113	3.66322
6738034	99126	3.72584
4447490	99548	3.98877
6975226	87706	3.76384
6679521	48525	3.79208
2215231	21956	4.22075
4482192	51540	3.58498
3609820	64225	3.77787
3698154	24530	3.88515
9555597	72358	4.01791
3319352	36038	3.52416
8233787	12434	3.62253
2840240	45640	4.16686
2708772	14047	3.06752
8799479	21097	3.91735
8874440	52024	4.02988
5254077	50043	3.77701
4792271	18343	3.67805
4293177	95286	3.09849
3828395	78127	4.16572
6095375	22251	3.33627
2161040	66089	3.4646
3373174	92281	3.68499
1107246	46519	3.32944
4722496	49502	3.86746
9463296	30613	3.28069
9360524	18343	3.02011
7418234	87047	3.49209
1161364	78245	3.91703
8128466	65113	3.77752
7370975	12597	3.65163
4581762	95905	3.47307
9768026	44385	3.03766
7654556	83638	4.02779
4422999	43305	3.67913
347750	75982	3.66145
4717851	15616	3.64409
3825027	79700	3.38455
8467953	62008	3.54924
6491234	64225	3.98449
8225902	44802	3.79253
7406765	82065	3.81814
8850927	48525	3.88579
3819058	65380	3.71783
2608508	58479	3.70712
1421953	99792	3.89887
2953402	53290	3.82572
4642554	15623	3.87847
820318	46803	3.91566
6951326	63330	3.96225
6914161	58060	3.60547
1107246	25640	3.29239
3188604	70350	3.33681
2629246	80839	3.95528
1639008	17213	3.61926
6850538	68590	3.7775
8800630	37149	3.90167
3326594	83318	3.6337
8849975	46539	3.78306
7416331	81459	3.14398
6225933	31164	3.2722
6353250	80938	3.74379
9241630	21790	3.61902
1973583	63603	3.50765
1929151	41324	3.84616
3162097	99350	3.34215
3924597	22578	3.81123
1647312	30343	3.63911
6866119	63603	3.50262
6078644	56669	4.00136
5666361	77030	4.19622
1272003	28662	3.59043
7607930	13897	3.70675
1489698	29986	3.52367
5258392	47019	3.78596
1620827	58530	4.07458
1595377	54484	3.60022
3795034	77104	3.80357
7614388	20300	3.48059
5079922	83638	4.01418
6218266	90182	3.43755
8937017	97998	3.66682
1173636	35967	3.42952
1558855	40349	3.78638
6442615	42801	3.44665
4814094	18808	3.44029
6210823	86026	3.86398
7028631	79977	3.96001
7779483	90860	3.79601
347750	84930	3.45355
9894923	92766	3.83958
9776583	88299	3.67926
1603811	13237	3.99858
1504722	72358	3.98364
4370995	48443	3.77562
7125154	86717	3.84377
4536858	47019	3.82225
8042411	15409	4.03161
578376	19474	4.00866
2033353	29157	3.35538
8065091	12020	3.50953
7169505	50578	3.72154
9358728	24205	4.0125
2731519	86501	3.76883
3980575	48622	3.42873
7821708	80773	3.97958
4697588	42100	3.59432
2691988	51094	3.98298
9659199	41324	3.81664
4166962	31946	3.42468
7903254	47212	3.63921
9310445	83786	3.70731
5110062	66320	3.10287
1107246	22888	3.37229
9950452	34822	3.80593
4422999	16241	3.68723
9187155	63976	3.53064
2749592	81600	3.7356
5398465	97708	3.56632
6012361	77030	4.29877
7363394	63080	3.46145
9487710	77600	4.16758
9927852	21787	3.62597
7736577	38900	3.5897
5186215	77600	4.17717
8380113	91646	3.88719
3338571	19962	3.64506
3257001	70540	3.2107
2164738	21662	3.45092
3085137	67895	3.27614
8286222	73882	3.75415
5302237	40428	3.97077
2608508	68731	3.70576
7476616	47149	3.57941
4051776	49044	3.66733
4149286	79393	4.03154
8426668	78621	3.94332
2828156	50924	4.02896
4476200	24205	3.77859
9077416	84260	3.58994
7236264	72742	3.0473
2360143	47257	3.68678
6379847	94767	3.74402
9346188	19902	3.25853
