9794264	73882	3.8331
1308643	52633	3.34975
9602789	96166	3.76655
6411196	17963	3.78662
1020608	11330	4.04563
6526805	57012	4.21979
7029686	90019	4.00152
7292559	99755	3.57585
2701128	71787	4.30309
6013929	80048	3.75314
4166173	96272	4.094
9952353	79266	3.88628
2364708	37998	4.21976
6309174	88496	2.97405
6570092	87993	2.66825
4265001	80295	4.11828
9115586	17213	3.95671
7401247	78768	4.12692
3883630	72675	4.12497
1317170	34693	4.52814
7909157	34462	3.006
5649339	73651	3.9322
2761896	58530	3.87789
1034081	65353	3.00545
4066768	25027	3.70611
6631234	34822	3.36258
5772938	56798	3.55596
1850905	70282	4.07917
8260417	77625	3.70613
9346760	31395	4.14635
8688005	41664	4.23512
5625851	83687	3.38143
9927852	52633	3.59321
5964231	85890	3.55703
6915180	69857	3.67629
1606612	26757	3.62743
5772938	98161	3.63875
2199891	31846	3.62757
1445445	69689	4.38074
5706121	49502	4.05305
4528775	30208	3.76202
7945386	46369	3.56583
6561934	44508	3.69929
6905665	50103	2.98808
3427741	70964	2.90638
8291897	43898	2.2875
1796273	70631	3.15079
7407638	61803	4.25822
6217718	55071	4.05264
3890978	45746	3.82803
2290568	94913	2.55193
9568858	30533	3.3443
1966891	86068	3.36358
3811075	52024	3.99177
3922349	81459	2.68878
4717851	52920	3.27968
3565591	47062	3.64109
9973707	21573	3.96886
5851623	14472	4.07337
6470303	76057	2.98478
3508805	42994	3.0761
8712579	85495	4.20053
5761926	15623	4.0225
2798409	72731	3.7652
3976500	76435	2.90988
8503760	78482	3.38791
5219061	27556	4.0456
1339135	91646	4.16971
6539301	28455	4.13201
5395123	90380	3.82716
6398178	15682	2.99662
6832510	22463	3.82348
5779423	40240	3.72899
6849551	39732	3.19806
8786088	30039	3.03941
9351019	91402	3.68344
2387312	46015	3.60048
8106084	13971	2.98287
7792145	12533	3.72546
3595434	49128	3.91159
5127180	67941	3.43098
8631313	19845	3.01447
3011906	47767	3.53144
9912204	67047	3.67793
3344156	62231	3.51854
5351516	30343	4.35444
9704534	55204	3.50755
9718353	42998	3.72838
9443995	92911	4.01495
9424818	81431	2.85916
4520649	88878	3.84251
4656269	62615	3.03697
6033726	52884	4.08401
2277669	39679	3.81131
2142225	58622	3.05858
6124766	63603	3.97967
9168196	99287	2.98173
1288045	21812	4.15639
6524170	69191	3.76976
7938494	20236	4.57744
8312001	83517	3.3108
1622923	89930	4.05514
7457763	89221	3.46058
2151636	58578	3.67689
5280070	45173	3.18258
8406037	70750	3.00281
5444839	63080	3.45058
7180885	21812	3.95898
2177187	64835	3.6091
8937017	24798	3.96317
9704806	43650	4.02477
2974608	61803	3.8863
2290568	36049	3.89693
2691578	68440	3.69024
2790912	54591	3.16963
4629077	41318	3.81396
5258392	47244	3.19574
4525477	20751	3.96631
1957064	92350	3.00882
2710939	31996	2.73464
5964231	88916	3.92167
1040713	60736	3.98822
4567638	23629	3.12894
9635836	19100	4.01605
8898206	59306	4.02229
4166962	42320	3.30432
3811075	96469	4.19088
1957064	19361	2.51105
4441358	70540	3.07768
7378803	33255	3.9878
8013749	81335	4.71407
2169282	72779	3.56355
8306534	42955	3.96795
4171599	42469	4.47821
6202949	40753	4.48401
6768964	51339	3.47975
2166196	80350	3.88904
5306054	68015	3.60923
8301589	40240	3.93907
2567862	29755	2.50907
3541850	69806	4.02821
9546577	79732	3.88384
3344156	56798	3.36571
2552779	19357	3.581
5796605	19915	3.87217
3809037	13430	3.9359
7158085	32144	3.58687
7834811	11524	4.21535
4772980	34822	4.01231
4499020	21060	4.08168
8855401	75136	3.49083
8065091	83786	3.74378
5114715	17359	3.41988
8337750	31976	3.83093
3109970	83670	2.93161
1177425	47062	3.65523
8789952	21251	2.73066
3072928	21956	4.29781
3080503	86324	4.07021
2535888	58530	4.30834
6455534	68598	3.52588
8005993	81335	3.54674
9161421	83716	3.36275
2806171	35412	3.68234
9546531	51094	4.08464
4507374	21790	2.97699
8287341	94342	3.72678
1977528	21899	3.68984
9182396	33903	3.60023
7257428	17573	3.39848
3152398	70282	3.62791
8287341	37876	3.70836
6030493	97707	4.11793
7996903	52755	3.31667
8509501	39224	3.84086
8688278	14471	4.03006
2385182	29286	3.00935
5656475	13237	4.07572
5223833	78082	3.96269
8080926	58622	3.28192
351925	81742	3.98638
6909686	85847	3.79285
7245455	91637	4.08041
8879704	43974	3.67352
7897582	47369	3.80737
1344268	44035	4.07101
5110062	94513	3.62835
8687882	47079	3.90014
3810206	25596	4.1197
7370975	82008	4.27945
5161130	81129	2.14232
1013343	12193	4.06167
1065163	12090	4.08839
9710637	82608	3.33419
9212193	22251	2.92383
4265001	10091	3.81649
4963098	75718	3.79363
1541314	60886	4.03198
8060523	86378	4.01618
2461801	97681	4.43282
9645945	17213	3.83727
9097813	84514	4.21599
2177187	35856	4.10886
9251811	55078	3.60149
1077811	31541	3.66776
6679521	37862	3.75097
4962563	68440	3.22365
1585517	66089	3.32543
3078081	33435	3.55072
7363447	24983	3.90025
494398	23533	4.20371
9086792	86378	4.18148
8748971	75963	3.7082
6686887	21956	4.19804
2385356	42612	3.14037
1209840	10596	4.06282
6493020	66347	3.5538
2782095	80938	3.6433
2396908	41805	3.99602
5029816	20695	3.78277
2093084	46623	3.40151
3078081	53244	3.83666
8131298	34822	3.40236
8084985	69455	3.97809
6016578	81251	3.32266
1628012	81163	2.33155
2420350	77030	4.20154
3523016	89792	3.6417
2620699	23108	4.07341
3279429	18009	4.25618
5453927	93467	3.44102
1566595	56669	4.15574
6348812	68731	3.97179
1472993	50656	3.22484
5602499	69045	3.25263
6909686	27541	3.9937
6384121	77104	3.75813
7527283	26757	4.21817
4293177	54320	2.64473
7134676	77555	3.56343
3981190	76979	4.51379
9130571	82884	3.13053
1472993	90519	2.78076
4594445	28398	3.46771
9156948	62619	4.16387
9551888	82102	3.0596
9404393	74536	3.95113
7378803	87209	3.53199
8375366	99755	3.31759
2493667	48620	3.85842
2701128	95907	4.06428
4229763	35580	3.97203
7652131	25640	3.27483
9015030	51601	3.81347
2974608	97562	3.845
757367	54962	3.8304
4779129	40669	3.2142
4671061	41805	4.05665
9710637	68762	3.75321
8244732	87706	4.17025
1223508	40129	3.86517
6627503	12090	4.30144
3348362	49510	3.13027
1977195	58393	3.27603
1616552	43898	2.78515
3461774	63330	3.97432
7618909	55696	3.28314
2582962	64406	3.1032
6830770	85723	3.40689
9927852	58600	4.09841
4685403	20236	4.08588
1107199	42309	3.17748
3561948	89809	3.65383
7363447	31041	3.91925
8471600	75411	3.73365
2661274	48517	3.89025
5166200	66089	3.21054
1970671	85523	3.5087
7668121	42064	4.26291
8826435	20739	3.7774
3708617	65742	2.83609
1313126	84929	3.78066
6975226	89713	3.82142
7360515	60510	3.11028
8449335	47534	3.48887
3147603	51425	3.34742
9753200	67844	3.96464
7245455	39732	3.79505
1499900	22803	4.41016
9630428	27777	3.19465
8788309	23862	2.99817
6975226	12818	4.11517
9108610	93268	4.21756
3333674	94872	3.80132
8246496	55496	4.21206
2332301	84180	3.43987
5465510	30578	3.17957
4263286	15660	3.77579
1034081	29157	2.99694
2504480	78768	4.17684
8915180	17519	2.93298
4784087	46970	3.7572
7920277	43650	3.50876
8299012	32144	3.90383
2016372	15066	3.69228
3357964	33732	3.57882
1028434	17847	3.22698
9993436	53677	3.56861
7245455	15602	3.63464
2422273	27556	4.02193
4495013	61596	2.81631
1074213	70269	4.31715
9143372	53604	3.75328
4989168	81150	3.75353
5649339	55071	3.93769
5280178	37998	4.10468
6402549	30624	3.53174
3523016	77030	3.99385
6633978	83716	3.62343
3741572	81637	3.34976
5008638	57012	4.11591
7796061	42998	4.21426
1833108	89216	3.83463
8516421	72297	4.07472
1165222	60886	3.95245
860758	71637	4.09596
1885706	61005	3.46991
9077416	63488	3.06456
3538827	57690	3.94563
2939965	84159	3.96736
2810916	31795	3.69083
347750	58479	3.99252
9206600	37032	4.22618
7625463	69355	3.12439
3362753	51241	3.98868
5700068	64225	4.22434
2126970	23533	4.47545
8109170	38521	3.30011
2170150	76929	4.1653
6238095	86026	4.33784
2691988	49502	4.04834
1113298	40521	3.29651
8913314	30089	3.56411
2468466	60888	3.9933
6519327	80796	3.45542
2306991	25640	2.82139
1285946	20751	3.91072
9571985	63488	2.84102
4611235	16540	3.01207
4083459	24205	4.09319
4261238	26005	2.80205
1640965	41124	3.17415
9709408	20236	4.44077
3279429	89107	4.0969
5661584	77625	3.89497
7101543	97581	2.81363
8637756	43826	4.26298
7164980	94433	4.03657
9505461	63080	3.3398
5692961	90797	3.90537
8101104	90019	4.57496
8774313	51866	3.86035
6909686	90796	3.22167
9137465	91712	3.33691
6679521	98194	3.297
6587169	66693	4.12037
9962872	45408	3.46476
5280178	13976	3.97755
7607930	34511	3.96806
2723649	58578	3.68437
1421953	99968	3.69786
3380031	19351	3.84501
3522953	10365	4.46013
8340448	82730	4.16431
6082283	73882	3.69264
8616176	73107	3.44757
6167586	20320	3.7404
4355245	92202	4.25663
1037454	32144	3.78711
3054099	13237	4.14605
8704445	97887	4.1897
9791945	84514	4.60478
7465743	42955	2.92852
432865	34274	3.19508
3563294	81109	3.3747
5790193	39732	3.26502
4547978	84395	3.94791
5759534	42469	4.54342
2937289	23409	3.7942
3076062	20320	3.28659
3349055	14642	2.53525
1948522	53432	3.82548
4988994	22294	2.73678
3649121	22657	4.16414
4604808	82730	4.12616
8809523	33891	3.79804
8692686	10649	3.89801
8978712	39732	3.10082
5280070	89114	3.13533
4968415	31333	4.26316
3390000	79735	3.86184
1270981	89385	3.64032
7279574	14471	4.22895
9131257	96220	3.85023
7167229	27351	3.89306
1330550	96166	3.32199
5105085	66147	4.19132
8692737	18905	3.60276
7678661	93803	3.53444
1502345	97708	4.60542
9132885	84995	3.23612
5360984	42994	2.98045
5799270	45408	3.11087
1045717	75183	3.75204
6587169	64790	3.84569
1598493	96773	3.64767
2848331	25151	3.8145
7958220	75183	4.00801
6382777	86078	3.81656
3015052	40129	4.19441
9709106	28008	3.81246
6647295	48047	3.70989
6159111	10260	3.49123
9560252	84514	3.85001
6057092	12092	3.36259
7461930	58131	3.04703
7104301	50141	2.92958
1111598	54217	3.9609
8474828	39739	3.98056
4523166	84008	3.64987
5027735	49936	3.52012
3977438	17259	3.36522
9543570	24393	2.79816
2453565	99548	3.90634
4528775	40753	4.36516
4354891	68319	3.55378
1235050	98070	4.18091
6208076	36542	3.99789
5887978	10596	4.05558
4272210	85077	3.28033
5219061	72731	4.00235
7635284	66320	3.62538
6994403	43459	2.6716
